Institute,Branch Name,Quota,Category,Seat Pool,Opening Rank,Closing Rank,Round No,State
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8711,10755,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,844,844,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5094,5870,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2180,2332,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,36602,40523,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,5352,5352,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,14491,14796,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,7008,8012,1,Jammu and Kahmir
NIT Srinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,3734,3734,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,27748,33392,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,1530,1690,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4271,4375,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9374,10303,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,731,731,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4834,5606,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1320,2024,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,32728,40731,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,5384,5394,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,15172,16479,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,7228,7228,1,Jammu and Kahmir
NIT Srinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,2098,2098,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,4780,17318,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,752,752,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2384,2514,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5012,6440,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1529,2679,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,934,934,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,24374,25832,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,3652,3652,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,11267,12631,1,Jammu and Kahmir
NIT Srinagar,"Computer Science (4 Years, Bachelor of Technology)",OS,SC,Female-Only,5427,5427,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,19431,28598,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,1498,1498,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3615,3670,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7816,9130,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,709,709,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4069,4855,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1247,2161,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,32687,35134,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,4692,4692,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,12781,13040,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,7197,7197,1,Jammu and Kahmir
NIT Srinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,2782,2782,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,16876,26813,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,1235,1235,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3407,3423,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6581,7887,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,653,653,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3504,4548,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1632,2033,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,31503,33513,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,4396,4396,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,12735,13978,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,5115,5115,1,Jammu and Kahmir
NIT Srinagar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,3254,3254,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,21498,30205,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,1116,1116,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3914,3914,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7766,9331,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,737,737,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4950,5635,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2058,2205,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,36909,39182,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,5348,5348,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,15855,15932,1,Jammu and Kahmir
NIT Srinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,7954,7954,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,30231,35576,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,1951,1951,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4581,4650,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10784,11642,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5496,6375,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2504,2741,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,38277,43908,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,5843,5843,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,16620,16687,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,8378,8378,1,Jammu and Kahmir
NIT Srinagar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,3335,3335,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,16904,24508,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,985,985,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3090,3283,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6538,8208,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3815,4284,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2536,2536,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,27833,30939,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,13939,13939,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,SC,Female-Only,4889,6831,1,Jammu and Kahmir
NIT Srinagar,"Information Technology (4 Years, Bachelor of Technology)",OS,ST,Female-Only,3404,3404,1,Jammu and Kahmir
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,2330,8470,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,296,296,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1270,1296,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1980,3724,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,736,1751,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,570,684,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,11095,12167,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,1595,1595,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,3530,3530,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Female-Only,902,902,1,Tamil Nadu
NIT Tiruchirappalli,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,2306,2306,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,6346,10357,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,86,86,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1176,1379,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS-PwD,Gender-Neutral,14,14,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2294,3136,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,914,1455,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,255,374,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,15424,16569,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,2344,2344,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,6136,6922,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,1893,1893,1,Tamil Nadu
NIT Tiruchirappalli,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,563,563,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,280,876,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,47,47,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,67,126,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,127,344,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,14,14,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,36,138,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,SC-PwD,Gender-Neutral,19,19,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,25,40,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,1382,2371,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,305,305,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,983,1060,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,SC,Female-Only,291,420,1,Tamil Nadu
NIT Tiruchirappalli,"Computer Science (4 Years, Bachelor of Technology)",OS,ST,Female-Only,59,59,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,1588,2691,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,75,75,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,256,300,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,457,901,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,55,55,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,325,450,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC-PwD,Gender-Neutral,25,25,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,131,192,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,3080,3508,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Female-Only,270,270,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,488,488,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,2568,2577,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,1170,1423,1,Tamil Nadu
NIT Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,321,321,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,1287,5149,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,129,129,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,545,671,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1080,1754,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,54,54,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,322,842,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC-PwD,Gender-Neutral,56,56,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,28,373,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,9591,11059,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,1849,1849,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-Only,3921,4340,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-Only,2280,2280,1,Tamil Nadu
NIT Tiruchirappalli,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-Only,1155,1155,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,GEN,Gender-Neutral,3996,13679,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,GEN-PwD,Gender-Neutral,693,693,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2014,2270,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4409,5495,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL-PwD,Gender-Neutral,364,364,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2393,2792,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,976,1068,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,GEN,Female-Only,19542,21269,1,Tamil Nadu
NIT Tiruchirappalli,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-Only,3603,3603,1,Tamil Nadu
